"","time","mag","x","y","YR","MO","DAY","HR","MN","SEC"
"3282",6291.47271387037,3.18,12.903833,42.956,1998,3,23,20,45,21.85
"3283",6291.47308524074,3.26,12.905,42.966167,1998,3,23,20,45,53.96
"3284",6291.78375753704,3.16,15.654,40.468,1998,3,24,4,13,15.49
"3285",6293.08521687037,3.68,15.513167,39.251667,1998,3,25,11,27,21.66
"3286",6295.46799564815,3.58,16.016333,37.171333,1998,3,27,20,38,33.89
"3287",6296.69065868519,3.18,15.304667,40.7775,1998,3,29,1,59,11.11
"3288",6297.72483792593,3.08,10.737333,44.3965,1998,3,30,2,48,24.72
"3289",6298.71946855556,3.58,16.148667,38.446833,1998,3,31,2,40,40.66
"3290",6299.39269872222,3.18,14.963833,37.695,1998,3,31,18,50,7.34
"3291",6299.48209787037,3.16,13.030333,42.824833,1998,3,31,20,58,51.01
"3292",6300.40540905556,3.38,10.704333,44.400667,1998,4,1,19,8,25.53
"3293",6301.7173545,3.36,13.016,42.819,1998,4,3,2,37,37.11
"3294",6301.91803837037,5.102,12.756833,43.185333,1998,4,3,7,26,36.97
"3295",6301.94114122222,4.278,12.755167,43.1935,1998,4,3,7,59,52.87
"3296",6301.95560981482,3.86,12.760667,43.212333,1998,4,3,8,20,42.76
"3297",6301.9683422963,3.36,12.734833,43.207667,1998,4,3,8,39,2.34
"3298",6302.19425764815,3.66,12.7625,43.203667,1998,4,3,14,4,21.27
"3299",6302.46455957407,3.08,12.782167,43.165,1998,4,3,20,33,35.09
"3300",6302.53260455556,3.06,12.763167,43.188667,1998,4,3,22,11,34.58
"3301",6304.09233935185,3.26,12.9965,42.835,1998,4,5,11,37,35.59
"3302",6304.26926164815,4.778,12.767333,43.189667,1998,4,5,15,52,21.01
"3303",6304.34045477778,3.26,12.7975,43.156333,1998,4,5,17,34,52.78
"3304",6304.95363864815,3.46,13.618667,41.840167,1998,4,6,8,17,51.14
"3305",6306.50854705556,4.36,15.8055,41.104333,1998,4,7,21,36,55.3
"3306",6310.06972861111,3.26,7.2068333,44.667167,1998,4,11,11,5,1.27
"3307",6311.06314396296,5.6396892,13.570667,46.282667,1998,4,12,10,55,32.86
"3308",6311.1741982037,3.46,13.5115,46.228167,1998,4,12,13,35,27.27
"3309",6311.2854492037,3.16,13.5615,46.301,1998,4,12,16,15,39.16
"3310",6311.53415390741,3.76,13.589333,46.301667,1998,4,12,22,13,47.46
"3311",6311.74918962963,3.06,13.573167,46.295833,1998,4,13,3,23,26.9
"3312",6314.2564822963,3.96,13.475333,46.300667,1998,4,15,15,33,56.9
"3313",6314.42771014815,4.06,13.6275,46.2665,1998,4,15,19,40,30.89
"3314",6314.55386855556,3.88,13.544167,46.299667,1998,4,15,22,42,10.25
"3315",6315.33134640741,3.06,13.627,46.259,1998,4,16,17,21,44.1
"3316",6315.71236592593,3.16,12.747833,43.182833,1998,4,17,2,30,24.21
"3317",6316.071441,3.06,12.685,43.119167,1998,4,17,11,7,28.32
"3318",6318.08549292593,3.66,12.917833,42.942167,1998,4,19,11,27,42.91
"3319",6318.79530874074,3.16,12.818,43.0145,1998,4,20,4,29,50.81
"3320",6320.77618937037,3.16,12.922333,42.934167,1998,4,22,4,2,18.38
"3321",6320.8142575,3.28,12.763333,38.529167,1998,4,22,4,57,7.18
"3322",6320.89715201852,3.26,13.585,46.241333,1998,4,22,6,56,29.26
"3323",6321.10672477778,3.38,15.247167,36.995167,1998,4,22,11,58,16.86
"3324",6322.2823392037,3.46,12.7415,43.185833,1998,4,23,16,11,9.23
"3325",6323.02876381481,3.26,15.776833,40.618167,1998,4,24,10,6,0.04
"3326",6323.24353333333,3.38,12.745667,38.636833,1998,4,24,15,15,16.46
"3327",6324.5605597963,3.98,12.732667,38.607333,1998,4,25,22,51,47.68
"3328",6324.84271357407,3.66,15.829167,40.637833,1998,4,26,5,38,5.59
"3329",6327.81263355556,3.26,12.743,38.6385,1998,4,29,4,54,46.88
"3330",6327.82654659259,3.18,16.237833,38.034,1998,4,29,5,14,48.8
"3331",6328.29639712963,3.08,15.046667,37.731833,1998,4,29,16,31,23.98
"3332",6328.37139812963,3.06,12.729833,43.267,1998,4,29,18,19,23.41
"3333",6328.55888755556,3.08,13.081333,38.406167,1998,4,29,22,49,22.69
"3334",6331.44160846296,3.08,14.9425,37.715167,1998,5,2,20,0,29.4
"3335",6331.44957242593,3.38,14.956,37.6985,1998,5,2,20,11,57.27
"3336",6332.14165675926,3.08,15.819167,40.639167,1998,5,3,12,48,33.66
"3337",6333.73269942593,3.46,13.743667,43.240167,1998,5,5,2,59,39.48
"3338",6334.01678607407,3.56,13.691167,43.255833,1998,5,5,9,48,44.73
"3339",6334.55836114815,3.06,10.059,44.620333,1998,5,5,22,48,36.54
"3340",6334.72808437037,4.304,13.562833,46.222333,1998,5,6,2,53,0.6
"3341",6336.32790018519,3.06,7.4796667,46.029,1998,5,7,17,16,44.41
"3342",6339.45573683333,3.06,12.787333,43.1655,1998,5,10,20,20,49.94
"3343",6340.5876707037,3.46,13.712333,46.285667,1998,5,11,23,30,48.27
"3344",6341.51524114815,3.56,13.305333,41.967667,1998,5,12,21,46,30.46
"3345",6341.61631853704,3.76,10.052833,44.595333,1998,5,13,0,12,3.21
"3346",6341.69050935185,3.36,13.6455,46.274667,1998,5,13,1,58,53.84
"3347",6344.17585757407,3.06,13.623833,46.2785,1998,5,15,13,37,47.24
"3348",6344.44899514815,3.16,10.728167,44.747167,1998,5,15,20,11,6.72
"3349",6344.49568596296,3.16,12.735,43.265,1998,5,15,21,18,20.18
"3350",6349.02177492593,4.06,12.706167,38.636833,1998,5,20,9,55,54.67
"3351",6349.07162546296,3.76,10.8105,43.081,1998,5,20,11,7,41.83
"3352",6350.01139498148,3.16,12.7615,43.188833,1998,5,21,9,40,57.22
"3353",6350.23467144444,3.18,10.841667,43.172,1998,5,21,15,2,28.95
"3354",6350.52999651852,3.26,12.867833,43.002833,1998,5,21,22,7,44.46
"3355",6351.10432622222,3.58,15.035833,37.5525,1998,5,22,11,54,46.16
"3356",6355.48771842593,3.18,15.127167,38.0095,1998,5,26,21,6,51.67
"3357",6356.41171248148,3.48,15.012667,37.676,1998,5,27,19,17,24.16
"3358",6356.43829912963,3.28,15.119833,37.711,1998,5,27,19,55,41.84
"3359",6357.00540661111,3.76,13.077333,46.289667,1998,5,28,9,32,19.33
"3360",6361.18933122222,4.06,12.779167,43.186833,1998,6,1,13,57,10.41
"3361",6361.19123037037,3.06,12.775667,43.189667,1998,6,1,13,59,54.53
"3362",6361.2192985,3.46,12.7795,43.1835,1998,6,1,14,40,19.84
"3363",6361.43259811111,3.46,12.785,43.183333,1998,6,1,19,47,28.78
"3364",6362.47371022222,3.36,14.095833,45.772833,1998,6,2,20,46,40.59
"3365",6362.57420890741,4.254,12.785667,43.1855,1998,6,2,23,11,23
"3366",6363.35848074074,3.46,10.889667,45.7785,1998,6,3,18,0,44.03
"3367",6363.63704655556,3.16,12.776,43.196667,1998,6,4,0,41,52.61
"3368",6365.11708227778,3.26,14.731667,45.0505,1998,6,5,12,13,7.13
"3369",6365.36130781481,3.56,12.8155,43.017167,1998,6,5,18,4,48.98
"3370",6365.51991992593,4.16,12.7935,43.1845,1998,6,5,21,53,12.34
"3371",6365.74345101852,3.08,15.5105,40.426333,1998,6,6,3,15,5.98
"3372",6368.83047748148,3.58,14.6015,38.567667,1998,6,9,5,20,24.18
"3373",6369.24838357407,3.16,12.815667,43.149167,1998,6,9,15,22,11.04
"3374",6369.75131281481,3.08,13.606,38.539667,1998,6,10,3,26,24.97
"3375",6370.34124437037,3.08,15.14,37.732667,1998,6,10,17,35,54.43
"3376",6370.4398912037,3.66,12.779167,43.185333,1998,6,10,19,57,57.46
"3377",6370.58901257407,3.36,13.617,46.2745,1998,6,10,23,32,41.17
"3378",6371.74559922222,3.18,15.190833,40.99,1998,6,12,3,18,10.32
"3379",6373.77694281481,3.28,12.765167,38.651,1998,6,14,4,3,18.96
"3380",6373.789004,3.78,12.7985,38.433333,1998,6,14,4,20,40.25
"3381",6374.016505,3.58,12.823833,38.5455,1998,6,14,9,48,16.59
"3382",6374.12647127778,3.18,14.054833,38.002333,1998,6,14,12,26,37.06
"3383",6374.53986348148,3.46,12.756333,45.773833,1998,6,14,22,21,54.53
"3384",6374.65538531482,3.08,15.605833,38.091167,1998,6,15,1,8,15.93
"3385",6376.90157844444,3.18,14.648333,37.786,1998,6,17,7,2,46.38
"3386",6377.13715814815,4.26,12.739667,38.551833,1998,6,17,12,42,0.34
"3387",6377.14813137037,3.56,12.877833,38.292333,1998,6,17,12,57,48.22
"3388",6377.17652357407,3.06,12.879167,37.919667,1998,6,17,13,38,41.48
"3389",6378.01696438889,3.36,12.721333,38.732333,1998,6,18,9,48,55.1
"3390",6378.28676862963,3.26,12.7795,38.3985,1998,6,18,16,17,26.82
"3391",6379.70924648148,5.171,12.794667,38.413833,1998,6,20,2,25,48.88
"3392",6379.72747664815,3.66,12.737167,38.484,1998,6,20,2,52,3.39
"3393",6379.73044061111,3.36,12.748333,38.5065,1998,6,20,2,56,19.68
"3394",6379.73413374074,3.06,12.751333,38.615167,1998,6,20,3,1,38.75
"3395",6379.74849816667,3.36,12.754167,38.427167,1998,6,20,3,22,19.04
"3396",6379.82753851852,3.06,12.7605,38.606833,1998,6,20,5,16,8.62
"3397",6379.86373164815,3.06,12.726,38.755667,1998,6,20,6,8,15.73
"3398",6380.03328125926,3.26,12.851833,38.209833,1998,6,20,10,12,24.24
"3399",6380.22006466667,3.06,12.889167,37.801,1998,6,20,14,41,22.83
"3400",6380.2996027037,3.16,12.929333,38.118333,1998,6,20,16,35,54.53
"3401",6380.30544861111,3.06,12.888667,38.160833,1998,6,20,16,44,19.41
"3402",6380.88108618519,3.08,16.642833,39.0675,1998,6,21,6,33,14.49
"3403",6380.98356403704,4.633,12.733333,38.570333,1998,6,21,9,0,48.17
"3404",6380.9914817037,3.18,12.634667,38.492667,1998,6,21,9,12,12.82
"3405",6381.09792946296,3.16,12.6265,38.668667,1998,6,21,11,45,29.72
"3406",6381.11386796296,3.46,12.863667,38.123667,1998,6,21,12,8,26.49
"3407",6381.14901942593,4.63,12.7315,38.57,1998,6,21,12,59,3.81
"3408",6381.2362657963,3.06,12.6185,38.7035,1998,6,21,15,4,41.48
"3409",6381.30335012963,3.16,12.733667,38.385333,1998,6,21,16,41,17.5
"3410",6381.34969372222,3.46,12.7965,38.125333,1998,6,21,17,48,1.52
"3411",6381.53205583333,3.16,12.629667,38.8985,1998,6,21,22,10,37.09
"3412",6381.61779757407,3.16,12.767333,38.559833,1998,6,22,0,14,5.59
"3413",6381.63958098148,3.56,12.777333,38.487667,1998,6,22,0,45,27.05
"3414",6382.04511438889,3.36,10.122833,43.706,1998,6,22,10,29,25.1
"3415",6382.18032372222,3.46,12.854667,38.570333,1998,6,22,13,44,7.41
"3416",6382.65361175926,3.08,12.851667,38.4,1998,6,23,1,5,39.67
"3417",6382.85312664815,3.16,14.104167,37.9325,1998,6,23,5,52,57.88
"3418",6383.1756045,3.06,12.722833,38.418333,1998,6,23,13,37,19.85
"3419",6383.18338327778,3.26,12.701333,38.408167,1998,6,23,13,48,31.2
"3420",6383.31429862963,3.16,12.7325,38.407167,1998,6,23,16,57,2.1
"3421",6384.09129037037,3.16,12.796667,38.399,1998,6,24,11,35,54.86
"3422",6384.63086312963,3.975,12.814667,43.0125,1998,6,25,0,32,53.14
"3423",6384.6356095,3.06,12.8095,43.0215,1998,6,25,0,39,43.44
"3424",6384.639048,3.46,12.826833,43.013333,1998,6,25,0,44,40.46
"3425",6384.99521798148,3.26,12.811,43.003333,1998,6,25,9,17,33.1
"3426",6385.38273055556,3.86,12.889833,38.366167,1998,6,25,18,35,34.5
"3427",6389.33982646296,3.08,13.591833,46.322667,1998,6,29,17,33,47.09
"3428",6390.07074181481,3.06,12.834667,38.393167,1998,6,30,11,6,18.08
"3429",6390.10779142593,3.18,14.1235,37.987167,1998,6,30,11,59,39.66
"3430",6390.70335955556,3.28,14.943333,37.966667,1998,7,1,2,17,16.85
"3431",6390.94426333333,3.48,15.0665,38.2745,1998,7,1,8,4,10.91
"3432",6390.99019025926,3.36,13.025333,42.816,1998,7,1,9,10,18.79
"3433",6391.27831625926,3.88,16.504667,39.094333,1998,7,1,16,5,12.64
"3434",6391.3550417963,3.18,12.869,38.339833,1998,7,1,17,55,41.03
"3435",6392.78924418519,3.06,12.884167,38.445667,1998,7,3,4,20,56.86
"3436",6396.69127064815,4.16,17.6155,39.252333,1998,7,7,1,59,51.21
"3437",6396.9571397037,4.08,17.932833,39.831833,1998,7,7,8,22,42.19
"3438",6405.50175875926,3.16,13.153333,42.717,1998,7,15,21,26,57.15
"3439",6405.76732688889,3.58,18.122833,37.787333,1998,7,16,3,49,22.95
"3440",6405.94561492593,3.28,15.98,40.018,1998,7,16,8,6,6.11
"3441",6408.07392611111,3.66,14.7,37.741,1998,7,18,11,10,52
"3442",6408.89616090741,3.06,12.846667,38.44,1998,7,19,6,54,53.8
"3443",6410.45038644444,3.38,18.880833,39.120167,1998,7,20,20,12,58.68
"3444",6412.25674161111,3.08,12.764,45.916667,1998,7,22,15,34,7.7
"3445",6413.51955511111,3.16,12.879333,38.422667,1998,7,23,21,52,34.98
"3446",6416.33864175926,3.36,16.702667,39.057333,1998,7,26,17,32,3.5
"3447",6421.22629322222,3.46,12.5745,38.416833,1998,7,31,14,50,16.53
"3448",6421.44110903704,3.26,12.766333,38.416667,1998,7,31,19,59,36.88
"3449",6421.47483688889,3.26,12.7645,38.416667,1998,7,31,20,48,10.06
"3450",6421.54521983333,3.16,12.662333,38.337333,1998,7,31,22,29,31.61
"3451",6422.48226944444,3.18,12.753833,43.186667,1998,8,1,20,58,52.91
"3452",6423.42993248148,3.36,12.633833,38.451333,1998,8,2,19,43,30.09
"3453",6423.62023440741,3.08,16.293667,42.384167,1998,8,3,0,17,32.13
"3454",6424.72053633333,3.28,15.530833,42.121333,1998,8,4,2,41,58.32
"3455",6429.75472714815,3.28,12.415833,43.466833,1998,8,9,3,31,12.12
"3456",6431.83235546296,3.26,12.789333,43.1725,1998,8,11,5,22,59.64
"3457",6433.07834025926,3.08,12.4055,43.469667,1998,8,12,11,17,12.49
"3458",6435.43191764815,3.16,15.041333,37.8105,1998,8,14,19,46,21.07
"3459",6435.47638624074,3.08,15.044,37.799667,1998,8,14,20,50,23.82
"3460",6435.50352844444,3.18,15.044333,37.792167,1998,8,14,21,29,28.83
"3461",6435.82899240741,4.419,13.056167,42.362167,1998,8,15,5,18,8.89
"3462",6436.01034757407,3.26,14.335833,41.537667,1998,8,15,9,39,17.86
"3463",6436.30473514815,3.08,13.066167,42.364833,1998,8,15,16,43,12.13
"3464",6436.71014124074,3.28,10.485833,45.346333,1998,8,16,2,26,59.55
"3465",6437.59592927778,3.06,12.340167,38.432833,1998,8,16,23,42,31.07
"3466",6438.64809462963,3.28,15.395833,37.876667,1998,8,18,0,57,38.72
"3467",6439.95064192593,3.38,13.310833,41.955667,1998,8,19,8,13,18.38
"3468",6440.41285357407,3.28,15.161167,37.632,1998,8,19,19,18,53.16
"3469",6442.15714855556,3.28,13.738667,46.232167,1998,8,21,13,10,40.13
"3470",6444.57080696296,3.28,12.907,38.040667,1998,8,23,23,6,20.69
"3471",6445.7369075,3.28,13.037333,42.819167,1998,8,25,3,5,31.43
"3472",6447.8993622037,3.58,14.943167,37.553,1998,8,27,6,59,27.52
"3473",6448.34113403704,3.08,13.8355,38.855,1998,8,27,17,35,36.76
"3474",6450.62625077778,3.16,11.6265,43.390167,1998,8,30,0,26,10.43
"3475",6450.66250177778,3.96,13.604333,46.241333,1998,8,30,1,18,22.8
"3476",6451.71372962963,4.31,14.341167,45.908333,1998,8,31,2,32,8.96
"3477",6452.23871905556,3.46,14.548167,37.706833,1998,8,31,15,8,7.65
"3478",6452.35018996296,3.26,14.0455,38.681333,1998,8,31,17,48,38.15
"3479",6452.52778355556,3.06,12.592667,42.767667,1998,8,31,22,4,22.97
"3480",6452.54865261111,3.26,12.659,43.2315,1998,8,31,22,34,25.77
"3481",6453.56029712963,3.08,9.8516667,44.609167,1998,9,1,22,51,11.03
"3482",6453.74123562963,3.18,14.869667,38.4345,1998,9,2,3,11,44.41
"3483",6457.38396811111,3.08,12.121,44.174,1998,9,5,18,37,16.88
"3484",6457.61190892593,3.26,12.212667,38.456833,1998,9,6,0,5,30.97
"3485",6458.44591455556,3.46,14.905833,37.691667,1998,9,6,20,6,28.17
"3486",6460.77172574074,3.06,14.423,41.16,1998,9,9,3,55,38.48
"3487",6460.87215498148,3.96,15.924667,40.015833,1998,9,9,6,20,15.23
"3488",6461.00541987037,3.16,16.068333,39.980833,1998,9,9,9,32,9.16
"3489",6461.06186762963,3.36,15.936667,39.968667,1998,9,9,10,53,26.82
"3490",6461.08587325926,5.5294057,15.949,40.06,1998,9,9,11,28,0.34
"3491",6461.47558490741,3.66,16.07,39.979333,1998,9,9,20,49,11.03
"3492",6461.58253035185,3.28,16.074167,39.986167,1998,9,9,23,23,11.19
"3493",6461.60320264815,3.38,16.044333,40.021,1998,9,9,23,52,57.76
"3494",6461.61040272222,3.08,15.949167,39.962667,1998,9,10,0,3,19.74
"3495",6462.6816652963,3.46,17.891667,40.558833,1998,9,11,1,45,56.46
"3496",6463.83383064815,3.46,15.988,40.006,1998,9,12,5,25,3.84
"3497",6464.01650525926,3.06,12.6405,43.813167,1998,9,12,9,48,6.07
"3498",6464.42179561111,3.18,15.997833,40.001833,1998,9,12,19,31,43.6
"3499",6464.47634522222,3.68,16.278167,39.497,1998,9,12,20,50,16.67
"3500",6465.75641566667,3.38,10.6555,44.318,1998,9,14,3,33,34.06
"3501",6465.83367361111,5.002,13.793167,38.6975,1998,9,14,5,24,49.7
"3502",6466.3190797037,3.66,13.457,38.563,1998,9,14,17,3,48.92
"3503",6468.26352514815,3.68,18.3215,38.227833,1998,9,16,15,43,48.74
"3504",6468.68719512963,3.18,13.324833,38.483,1998,9,17,1,53,53.72
"3505",6468.83709196296,4.16,14.7645,46.049833,1998,9,17,5,29,44.39
"3506",6469.01083138889,3.38,13.398333,38.495833,1998,9,17,9,39,55.06
"3507",6469.76492961111,3.28,14.784833,38.553167,1998,9,18,3,45,49.4
"3508",6474.69934033333,3.18,13.425667,38.502333,1998,9,23,2,11,22.28
"3509",6475.38869318518,3.96,15.994833,40.007,1998,9,23,18,44,2.65
"3510",6476.41265251852,3.96,15.972667,40.020167,1998,9,24,19,18,32.65
"3511",6476.63892666667,3.36,15.997167,40.023667,1998,9,25,0,44,22.63
"3512",6477.09790914815,3.08,15.995333,40.010333,1998,9,25,11,45,18.81
"3513",6477.77385922222,3.28,15.996833,40.0005,1998,9,26,3,58,40.05
"3514",6479.15832781481,3.28,16.0035,40.0165,1998,9,27,13,12,18.05
"3515",6482.62103714815,3.28,16.001667,40.013333,1998,10,1,0,18,36.32
"3516",6482.63701037037,3.26,13.039667,42.3905,1998,10,1,0,41,36.26
"3517",6484.46532155556,3.08,16.037167,38.564167,1998,10,2,20,34,22.7
"3518",6486.84294987037,3.46,15.956333,40.017,1998,10,5,5,38,9.33
"3519",6488.06896938889,3.16,13.0165,42.811667,1998,10,6,11,3,37.95
"3520",6490.07905140741,3.38,12.2515,38.836833,1998,10,8,11,18,8.61
"3521",6492.8494575,3.08,12.841833,38.4745,1998,10,11,5,47,31.65
"3522",6496.72592840741,3.18,17.873667,39.682,1998,10,15,2,49,38.25
"3523",6499.53833681482,3.16,15.974,40.021833,1998,10,17,22,19,30.3
"3524",6500.56670587037,3.08,15.999333,40.0395,1998,10,18,23,0,21.43
"3525",6500.65509807407,3.36,15.976333,40.007333,1998,10,19,1,7,38.47
"3526",6500.71594398148,3.18,15.984667,40.036167,1998,10,19,2,35,15.51
"3527",6501.48775053704,3.58,16.285333,38.926667,1998,10,19,21,6,39.81
"3528",6503.03105014815,3.38,17.8725,38.047333,1998,10,21,10,9,0.07
"3529",6506.371653,3.18,15.997167,40.048667,1998,10,24,18,19,28.04
"3530",6506.63023038889,3.08,15.984833,40.03,1998,10,25,0,31,49.03
"3531",6510.38391194444,3.08,13.6305,38.750167,1998,10,28,18,37,7.09
"3532",6511.68248933333,3.36,16.0085,37.281667,1998,10,30,1,47,4.21
"3533",6516.45994403704,3.96,12.776667,38.478833,1998,11,3,20,26,36.86
"3534",6516.53927374074,3.18,15.973667,40.022167,1998,11,3,22,20,50.35
"3535",6520.561659,3.66,14.334167,37.9765,1998,11,7,22,53,4.6
"3536",6521.54819935185,3.76,15.844333,40.0495,1998,11,8,22,33,41.99
"3537",6521.5754572963,3.38,15.888833,40.080833,1998,11,8,23,12,56.11
"3538",6523.16546987037,4.08,19.058333,39.133,1998,11,10,13,22,33.63
"3539",6526.37537827778,3.36,13.087667,42.797833,1998,11,13,18,24,49.59
"3540",6526.51335381481,3.08,16.27,38.356333,1998,11,13,21,43,30.82
"3541",6527.19396824074,3.08,15.988833,40.052,1998,11,14,14,3,35.4
"3542",6528.67386507407,3.18,15.963667,40.008167,1998,11,16,1,34,38.79
"3543",6534.26122718518,3.18,17.225167,38.353167,1998,11,21,15,40,26.04
"3544",6537.09060318519,3.28,15.0155,38.143333,1998,11,24,11,34,44.78
"3545",6537.1842152963,3.26,13.653333,46.281333,1998,11,24,13,49,32.79
"3546",6537.58397324074,3.18,15.889333,40.009333,1998,11,24,23,25,11.85
"3547",6537.73983072222,3.38,15.898667,40.003833,1998,11,25,3,9,37.8
"3548",6538.62551459259,3.16,12.697833,42.561,1998,11,26,0,25,0.14
"3549",6539.54237901852,3.48,12.226167,46.4005,1998,11,26,22,25,17.16
"3550",6540.85658140741,3.08,15.0875,37.778833,1998,11,28,5,57,44.62
"3551",6544.40088796296,3.68,14.708,37.182333,1998,12,1,19,1,32.75
"3552",6544.94373618519,3.08,16.621333,39.219,1998,12,2,8,3,14.68
"3553",6545.70712838889,3.56,12.899,43.033667,1998,12,3,2,22,31.8
"3554",6547.32894651852,3.88,16.284833,38.967333,1998,12,4,17,17,56.48
"3555",6547.80123918519,3.98,15.089167,37.600667,1998,12,5,4,38,2.92
"3556",6547.80457351852,3.38,15.097,37.611167,1998,12,5,4,42,50.02
"3557",6547.89394951852,3.28,15.073,37.618833,1998,12,5,6,51,32.32
"3558",6551.03655468519,3.18,15.3495,40.7025,1998,12,8,10,16,53.43
"3559",6555.09609272222,3.48,15.903833,39.985333,1998,12,12,11,42,37.63
"3560",6557.598559,3.08,10.689667,44.7415,1998,12,14,23,46,10.93
"3561",6567.30398824074,3.56,10.6635,45.5875,1998,12,24,16,41,59.81
"3562",6569.42133877778,3.76,11.483167,45.827833,1998,12,26,19,30,58.36
"3563",6570.78600412963,3.16,16.004667,39.9945,1998,12,28,4,16,5.34
"3564",6574.03499818519,3.06,14.8845,37.699333,1998,12,31,10,14,38.02
"3565",6574.92291585185,3.08,13.835333,38.679667,1999,1,1,7,33,14.66
"3566",6577.80528953704,3.08,12.842,38.464167,1999,1,4,4,43,51.52
"3567",6578.7486122963,3.16,10.736,45.750333,1999,1,5,3,22,14.8
"3568",6582.53776838889,3.28,13.832,37.798333,1999,1,8,22,18,37.69
"3569",6583.18620688889,3.68,15.9735,39.986,1999,1,9,13,52,22.34
"3570",6583.94930974074,3.26,17.191833,40.699667,1999,1,10,8,11,14.39
"3571",6585.61137092593,3.38,10.558667,43.450167,1999,1,12,0,4,36.08
"3572",6586.34747146296,3.28,14.829,41.273333,1999,1,12,17,44,35.42
"3573",6586.69622246296,3.16,14.685,37.944167,1999,1,13,2,6,47.19
"3574",6589.550448,3.48,15.8955,40.046,1999,1,15,22,36,52.9
"3575",6589.62184946296,4.08,15.889667,40.031833,1999,1,16,0,19,41.29
"3576",6591.42224398148,4.76,17.645,39.027,1999,1,17,19,32,15.55
"3577",6591.42687461111,3.18,17.573333,39.067667,1999,1,17,19,38,55.34
"3578",6592.44938718519,3.76,15.912,41.723667,1999,1,18,20,11,20.01
"3579",6594.99672614815,3.18,15.978,40.022833,1999,1,21,9,19,30.09
"3580",6597.20813918519,3.58,17.799833,38.901167,1999,1,23,14,23,56.3
"3581",6598.54195962963,3.88,16.922833,37.630167,1999,1,24,22,24,38.34
"3582",6599.17595368519,3.08,14.952333,37.931667,1999,1,25,13,37,35.86
"3583",6599.55677644444,4.356,11.9625,43.9805,1999,1,25,22,45,58.08
"3584",6604.81971725926,3.38,14.508667,38.5705,1999,1,31,5,4,36.5
"3585",6609.82194048148,3.36,9.2483333,45.151167,1999,2,5,5,7,48.91
"3586",6609.82225398148,3.36,9.1588333,45.019667,1999,2,5,5,8,15.44
"3587",6610.25934988889,3.26,14.67,46.079,1999,2,5,15,37,40.79
"3588",6612.09323977778,3.08,15.934667,40.040833,1999,2,7,11,38,28.13
"3589",6612.17236114815,3.18,14.307167,41.668667,1999,2,7,13,32,24.22
"3590",6613.41700335185,3.18,15.109333,37.708333,1999,2,8,19,24,41.29
"3591",6613.41771037037,3.18,14.983833,37.668167,1999,2,8,19,25,42.65
"3592",6618.56538498148,3.98,15.0155,38.212167,1999,2,13,22,58,21.93
"3593",6618.85678644444,4.36,7.5331667,46.662,1999,2,14,5,57,58.8
"3594",6618.87459994444,3.48,15.019833,38.206833,1999,2,14,6,23,37.8
"3595",6619.09839724074,4.662,15.0215,38.226,1999,2,14,11,45,53.99
"3596",6619.10102555556,3.08,15.0025,38.211,1999,2,14,11,49,40.89
"3597",6619.17247331481,3.38,15.054333,38.210833,1999,2,14,13,32,33.87
"3598",6619.2405182963,3.88,15.0245,38.220333,1999,2,14,15,10,32.76
"3599",6619.26344753704,3.78,15.025167,38.2505,1999,2,14,15,43,33.2
"3600",6621.05035825926,3.28,15.112333,37.632333,1999,2,16,10,36,42.8
"3601",6621.05310231482,3.18,15.091,37.616667,1999,2,16,10,40,39.78
"3602",6621.08088109259,3.28,15.081167,37.613167,1999,2,16,11,20,39.29
"3603",6621.48342838889,3.28,15.1995,37.613333,1999,2,16,21,0,19.62
"3604",6621.49064003704,3.08,15.0935,37.615333,1999,2,16,21,10,42.53
"3605",6621.56487714815,3.28,12.719833,41.9665,1999,2,16,22,57,36.73
"3606",6622.58026009259,3.68,15.026333,38.196667,1999,2,17,23,19,45.82
"3607",6628.28006433333,3.38,16.459333,40.825667,1999,2,23,16,7,28.57
"3608",6631.58518107407,3.08,15.845833,40.0815,1999,2,26,23,26,50.88
"3609",6632.76791355556,3.28,15.999667,40.0365,1999,2,28,3,49,58.01
"3610",6633.47505575926,3.78,19.146,39.892333,1999,2,28,20,48,15.15
"3611",6634.96317018518,3.48,15.226167,37.767167,1999,3,2,8,31,8.41
"3612",6635.38416655556,3.48,14.983833,37.727167,1999,3,2,18,37,22.79
"3613",6643.78370459259,3.18,16.121,39.401667,1999,3,11,4,12,42.2
"3614",6645.5977217963,3.28,14.998667,37.715,1999,3,12,23,44,53.35
"3615",6645.80134548148,3.08,14.73,38.554333,1999,3,13,4,38,6.7
"3616",6646.92204092593,3.38,15.576167,37.844667,1999,3,14,7,31,54.47
"3617",6647.52582664815,3.36,15.954667,40.0015,1999,3,14,22,1,21.35
"3618",6649.72108227778,3.28,15.696833,36.9465,1999,3,17,2,42,31.24
"3619",6651.05809716667,3.58,15.0735,37.749,1999,3,18,10,47,49.24
"3620",6652.628619,3.28,18.883333,40.349333,1999,3,20,0,29,22.5
"3621",6652.74470796296,3.88,14.166333,38.797167,1999,3,20,3,16,32.26
"3622",6653.7802297963,3.06,13.3215,46.393,1999,3,21,4,7,41.67
"3623",6654.12219838889,3.38,15.545333,37.816,1999,3,21,12,20,7.97
"3624",6655.93414383333,3.08,15.620167,37.731333,1999,3,23,7,49,19.21
